elapsed_time,x,y,z,roll,pitch,yaw,x_speed,y_speed,z_speed,roll_speed,pitch_speed,yaw_speed,control_x,control_y,control_z,control_yaw
1.32,-0.11010201057811346,0.31628781224873515,1.0211396613804347,0.00024022891396420758,-0.022510638827059365,0.0021206667662293666,0.8487210143031906,0.012727796692693125,0.005932437708483094,0.00010766593573443246,0.24962010708708343,-0.007921908582383994,0,0,0,0
1.36,-0.07623097697547919,0.31684249632428213,1.0213069375343538,-0.0015377423800717995,-0.016013840333374565,0.0008240787870526095,0.8403255185666363,-0.0006550131452502688,-0.003953077266061492,-0.03254477674712003,0.32800001850902455,0.17166905046218361,0,0,0,0
1.40,-0.034100608851038584,0.31749729725862547,1.021510787683422,0.00022852364873156544,-0.013636685374969024,0.0013989866906624479,0.8459409374730019,0.02530920621297938,0.0150061391754803,-0.0036673034362413657,-0.053174900903576724,-0.1642348020806546,0,0,0,0
1.44,-0.00023745698001621028,0.3176870300733735,1.021591809846129,-0.0004330080356361012,-0.008218256677104976,0.0065066466782570725,0.8472737109596813,0.004326942830154432,-0.001743954201196703,0.013965004030169906,0.16466477200103471,0.1308320658864731,0,0,0,0
1.48,0.0326892085896595,0.3184646732313895,1.0220199701641979,-0.0022165132521683563,-0.010747146051924936,-2.2892435325574637e-05,0.8393342200565203,0.02132950635359239,0.013670755137998633,0.006025038370939059,-0.09525789628876195,-0.1251779334497468,0,0,0,0
1.52,0.06558274005662076,0.3191098884075409,1.02243128400388,0.0016872429590232994,-0.011257803189562113,0.0013206214357597207,0.8146295491227478,0.014969857433666885,0.007095662194986413,0.023245277485441026,0.012952172204789674,-0.005608895385253496,0,0,0,0
1.56,0.09831356486591801,0.3196455262786889,1.0228412479095805,0.0031401649030359967,-0.011507054563744082,0.0020125996829832237,0.8005204722996311,0.011748125924991902,0.008231116370937918,0.04171523470123899,-0.020910248710537753,-0.02012240271202853,0,0,0,0
1.60,0.130754391783145,0.32009397736696926,1.0232735110478524,0.004108782404067496,-0.011937143637780104,0.0021461756190060224,0.8489208594866194,0.012963085279193367,0.009843397694948835,0.047063938974060034,-0.005781251613678299,0.02680465310585859,0,0,0,0
1.64,0.16308470779201256,0.3204204984287946,1.023804952187653,0.006896179533061725,-0.01527691241553826,0.0004653084812469611,0.7998270929160316,0.01246779908983686,0.011405266874509759,0.07357712083317143,-0.045514863975572244,-0.002127075429370767,0,0,0,0
1.68,0.19510276494549617,0.3207765416958373,1.0246173098129912,0.006544049703741633,-0.014067335502364109,0.0025520615360603047,0.8113663688274987,0.008361235022346432,0.016174447012823428,-0.03313775149847695,0.017123694693015057,0.008592150022222581,0,0,0,0
1.72,0.22723091781028462,0.3207813804801252,1.0252580612646218,0.008021131936938281,-0.012554127428913361,0.0070847451480822955,0.7959672105639729,0.00902064228511763,0.020275915049424085,0.043984094569697735,-0.0764666635500864,-0.004350621681334968,0,0,0,0
1.76,0.2586670049738059,0.3210869427331741,1.0262736996515218,0.004740405670740261,-0.015801457598915727,0.0009311338160310648,0.7880673023444521,0.0028016086487809636,0.020493956495115716,-0.02149440532316997,0.02512349404815029,0.007144812012951547,0,0,0,0
1.80,0.29011204945335106,0.3211813135717705,1.027191096172687,0.0051842084395878505,-0.016191127082047785,0.0012957080179480565,0.8095853612084087,0.0038156628640467908,0.021493289907614947,0.0034457910095507245,-0.01996090176433935,-0.004636108246403212,0,0,0,0
1.84,0.32150096092135827,0.3210471895606912,1.0282204554635526,0.0023940382108877554,-0.016903701713715538,0.001431143021883448,0.7857949249454662,-0.004751138544633413,0.022332541093192628,-0.11394094519667883,-0.028701903317936518,-0.07694058782679164,0,0,0,0
1.88,0.3527553778905233,0.32087268633128824,1.0292288874995277,-0.00013875952580537105,-0.016103719221208512,0.0008714836494526521,0.7724911467345715,0.0011049244461422826,0.02769596612172817,-0.0047569792599272045,0.022758774169927897,0.05089605389234466,0,0,0,0
1.92,0.383934768579193,0.32081259997197675,1.030377119061874,-0.00022430600501425774,-0.016291810297073314,0.0018243734300977075,0.780155218160184,-0.002798020037437266,0.027374626632011272,-0.013204270882465442,-0.045487471620836765,-0.01651991385943061,0,0,0,0
1.96,0.41492207474228576,0.32068029841186113,1.0315049631920024,-0.0016868954394626936,-0.014159780825901372,0.0024907288268621965,0.7749871273931139,-0.002647701187424537,0.026599293284102033,-0.057061781383259416,0.07408542401727237,0.0490128747669978,0,0,0,0
