Timestamp,front_top_left_x,front_top_left_y,front_top_right_x,front_top_right_y,front_bottom_left_x,front_bottom_left_y,front_bottom_right_x,front_bottom_right_y,rear_top_left_x,rear_top_left_y,rear_top_right_x,rear_top_right_y,rear_bottom_left_x,rear_bottom_left_y,rear_bottom_right_x,rear_bottom_right_y
507.5,671.5,119,53,475.35955810546875,646.5341796875,569.4000244140625,648.0232543945312,476.18798828125,672.743896484375,570.3568725585938,674.8698120117188,441.805908203125,667.55615234375,543.8157958984375,669.7422485351562,442.66925048828125,696.1997680664062,544.8306274414062,699.148193359375
508.0,671.5,118,53,476.2085876464844,646.6494140625,570.2391357421875,647.8394165039062,477.118896484375,672.8538208007812,571.2792358398438,674.6802368164062,442.6789855957031,667.7562255859375,544.6783447265625,669.6173095703125,443.6319580078125,696.3938598632812,545.7844848632812,699.0167846679688
508.0,671.5,118,53,475.876708984375,646.81201171875,569.8536987304688,648.0654296875,476.74847412109375,673.0399169921875,570.8630981445312,674.9351196289062,442.1844177246094,667.6517333984375,544.1113891601562,669.5791625976562,443.09173583984375,696.3157348632812,545.1810913085938,699.011474609375
507.5,672.0,121,54,475.52313232421875,647.5076293945312,569.5162963867188,648.675537109375,476.41925048828125,673.7330322265625,570.5496826171875,675.5411987304688,441.8797607421875,668.4114379882812,543.82861328125,670.2457885742188,442.8141174316406,697.0729370117188,544.9249267578125,699.6737670898438
507.0,672.0,122,54,474.8755187988281,647.6478271484375,568.8494262695312,649.0332641601562,475.7121887207031,673.8837280273438,569.8245849609375,675.9130249023438,441.138671875,668.4463500976562,543.0587158203125,670.5185546875,442.0070495605469,697.1192626953125,544.0903930664062,699.9622802734375
507.0,672.0,122,54,474.6316223144531,647.0433959960938,568.6588134765625,648.7688598632812,475.39678955078125,673.2607421875,569.552490234375,675.625732421875,441.0010070800781,667.974365234375,542.9906616210938,670.4186401367188,441.7945556640625,696.626220703125,543.935791015625,699.8359985351562
508.5,671.5,119,53,476.6439208984375,645.640625,570.85009765625,648.9081420898438,477.1225280761719,671.772705078125,571.4122924804688,675.669189453125,443.35479736328125,667.396240234375,545.5709838867188,671.5421142578125,443.8502502441406,695.9490966796875,546.1650390625,700.8475341796875
507.0,672.0,122,54,474.42559814453125,647.2785034179688,568.4697265625,648.7942504882812,475.2417297363281,673.49560546875,569.41552734375,675.648193359375,440.8353576660156,668.2723388671875,542.8495483398438,670.4866943359375,441.6846618652344,696.9246215820312,543.8517456054688,699.9013671875
507.0,672.5,122,53,474.8662109375,648.1810302734375,568.8706665039062,649.6467895507812,475.7029113769531,674.3858032226562,569.8359375,676.4900512695312,441.2664489746094,669.1735229492188,543.2308959960938,671.3348388671875,442.1387634277344,697.8108520507812,544.2548828125,700.7364501953125
508.0,671.5,118,53,476.01336669921875,645.3817749023438,570.2197265625,648.6546020507812,476.4930114746094,671.5081176757812,570.7813720703125,675.4088745117188,442.73583984375,667.1605834960938,544.9535522460938,671.3121948242188,443.2330322265625,695.706787109375,545.5474853515625,700.6097412109375
508.0,671.5,120,53,475.93890380859375,646.7645263671875,569.974365234375,648.2045288085938,476.778564453125,672.978271484375,570.9440307617188,675.0559692382812,442.36846923828125,667.7783813476562,544.3712768554688,669.9112548828125,443.24359130859375,696.4266357421875,545.3997192382812,699.3228149414062
508.0,671.5,120,53,475.8715515136719,646.268798828125,569.8825073242188,647.7797241210938,476.69525146484375,672.476318359375,570.8348999023438,674.6257934570312,442.2728576660156,667.2484130859375,544.244873046875,669.458740234375,443.130859375,695.888916015625,545.254638671875,698.8636474609375
508.5,671.5,119,53,476.5689697265625,646.5210571289062,570.5894775390625,647.8919067382812,477.4277038574219,672.7302856445312,571.578369140625,674.739013671875,442.9993896484375,667.5337524414062,544.9841918945312,669.5912475585938,443.89544677734375,696.1765747070312,546.03369140625,698.9976196289062
508.5,671.5,119,53,476.25738525390625,647.1360473632812,570.3224487304688,648.490234375,477.11798095703125,673.3524780273438,571.3131713867188,675.3421020507812,442.7247314453125,668.21337890625,544.766357421875,670.2521362304688,443.62286376953125,696.8654174804688,545.8180541992188,699.6648559570312
508.5,671.5,119,53,476.52862548828125,645.3363037109375,570.7323608398438,648.5809326171875,477.01348876953125,671.4632568359375,571.2998046875,675.3359375,443.2519226074219,667.099365234375,545.4664916992188,671.2197265625,443.754638671875,695.6463012695312,546.0667114257812,700.51806640625
508.5,671.5,119,53,476.1548767089844,646.8533935546875,570.1605834960938,648.4710083007812,476.9522705078125,673.0567626953125,571.0847778320312,675.3129272460938,442.5433044433594,667.8106689453125,544.5088500976562,670.1371459960938,443.37298583984375,696.4462280273438,545.4880981445312,699.5370483398438
508.5,671.5,119,53,476.6760559082031,647.0279541015625,570.712158203125,648.5064086914062,477.509765625,673.2423095703125,571.6755981445312,675.3592529296875,443.10772705078125,668.06494140625,545.1100463867188,670.2410888671875,443.9763488769531,696.7136840820312,546.1317749023438,699.6541748046875
508.5,671.5,119,53,476.3991394042969,647.1376953125,570.4341430664062,648.6395263671875,477.22381591796875,673.3570556640625,571.389404296875,675.497802734375,442.7958068847656,668.1500854492188,544.796142578125,670.3514404296875,443.6541442871094,696.8046264648438,545.8085327148438,699.7708740234375
508.0,671.5,120,53,475.9784240722656,644.9976196289062,570.1982421875,648.2818603515625,476.45306396484375,671.1331176757812,570.7564086914062,675.0458374023438,442.68853759765625,666.7844848632812,544.9217529296875,670.948974609375,443.17962646484375,695.3414916992188,545.5114135742188,700.2579345703125
507.0,672.5,122,53,474.85064697265625,648.1375122070312,568.86279296875,649.5143432617188,475.70391845703125,674.359130859375,569.84912109375,676.3759765625,441.2079772949219,669.1178588867188,543.1795654296875,671.1825561523438,442.0968017578125,697.7749633789062,544.2254028320312,700.6058349609375
508.5,671.5,119,53,476.67523193359375,646.7550048828125,570.716796875,647.9840698242188,477.57293701171875,672.9613647460938,571.7442626953125,674.826171875,443.1634216308594,667.853515625,545.1768188476562,669.7565307617188,444.1025390625,696.4935913085938,546.2691040039062,699.1575927734375
507.0,672.5,122,53,474.9090270996094,647.8218383789062,568.9180297851562,649.2784423828125,475.747314453125,674.0366821289062,569.886962890625,676.1332397460938,441.27520751953125,668.8191528320312,543.2429809570312,670.9716796875,442.1484375,697.4682006835938,544.2703247070312,700.3867797851562
508.0,672.5,122,53,475.78326416015625,648.0610961914062,569.8272705078125,649.4364624023438,476.6374816894531,674.27880859375,570.8125,676.291259765625,442.2109375,669.0940551757812,544.2249145507812,671.1561889648438,443.10162353515625,697.7471923828125,545.2702026367188,700.5719604492188
