Timestamp,Reference X,Reference Y,Reference Z,Reference Yaw,Current X,Current Y,Current Z,Current Yaw,Input X,Input Y,Input Z,Input Yaw
10.799999999999946,0.094,-0.261,1.094,0.0,0.117,-0.393,1.138,-0.0,-1,3,1,-10
10.839999999999945,0.09,-0.257,1.09,0.0,0.111,-0.389,1.133,0.0,-1,3,1,-10
10.879999999999944,0.087,-0.254,1.087,0.0,0.105,-0.384,1.128,-0.003,-1,3,1,-9
10.919999999999943,0.081,-0.249,1.081,0.0,0.098,-0.378,1.122,-0.001,1,4,1,-9
10.959999999999942,0.077,-0.245,1.077,0.0,0.092,-0.373,1.117,-0.001,1,4,1,-9
10.999999999999941,0.071,-0.239,1.071,0.0,0.085,-0.368,1.112,-0.001,1,3,1,-8
11.03999999999994,0.067,-0.235,1.067,0.0,0.079,-0.363,1.106,-0.001,1,3,1,-8
11.07999999999994,0.063,-0.23,1.063,0.0,0.072,-0.356,1.1,-0.0,1,3,-1,-8
11.119999999999939,0.059,-0.226,1.059,0.0,0.066,-0.351,1.095,-0.004,1,3,1,-7
11.159999999999938,0.054,-0.22,1.054,0.0,0.058,-0.344,1.089,0.001,1,3,-1,-7
11.199999999999937,0.05,-0.215,1.05,0.0,0.051,-0.337,1.083,0.001,1,3,-1,-6
11.239999999999936,0.046,-0.21,1.046,0.0,0.045,-0.332,1.079,0.003,2,3,-1,-6
11.279999999999935,0.042,-0.205,1.042,0.0,0.039,-0.326,1.074,-0.001,9,-39,-2,99
11.319999999999935,0.038,-0.199,1.038,0.0,0.032,-0.319,1.069,0.003,1,3,1,-7
11.359999999999934,0.033,-0.192,1.033,0.0,0.025,-0.311,1.064,0.003,2,3,-1,-7
11.399999999999933,0.029,-0.186,1.029,0.0,0.019,-0.305,1.061,0.003,2,2,-1,-6
11.439999999999932,0.025,-0.179,1.025,0.0,0.014,-0.299,1.057,0.01,2,2,3,-7
11.479999999999931,0.021,-0.174,1.021,0.0,0.008,-0.293,1.053,0.004,2,3,-3,-8
11.51999999999993,0.017,-0.167,1.017,0.0,0.003,-0.287,1.05,0.004,3,3,-5,-8
11.55999999999993,0.014,-0.16,1.014,0.0,-0.002,-0.28,1.046,0.004,2,4,-1,-8
11.599999999999929,0.01,-0.153,1.01,0.0,-0.007,-0.273,1.042,0.004,3,3,-1,-7
11.639999999999928,0.006,-0.146,1.006,0.0,-0.011,-0.267,1.038,0.01,3,4,-2,-7
11.679999999999927,0.004,-0.14,1.004,0.0,-0.017,-0.26,1.034,0.004,3,3,-1,-6
11.719999999999926,0.001,-0.135,1.001,0.0,-0.021,-0.253,1.03,0.003,2,3,1,-6
11.759999999999925,-0.002,-0.127,0.998,0.0,-0.026,-0.247,1.026,0.009,3,3,1,-6
11.799999999999924,-0.004,-0.122,0.996,0.0,-0.03,-0.24,1.023,0.009,4,3,-1,-6
11.839999999999923,-0.008,-0.112,0.992,0.0,-0.037,-0.23,1.018,-0.002,3,4,1,-6
11.879999999999923,-0.01,-0.105,0.99,0.0,-0.042,-0.221,1.015,0.001,3,3,-11,-5
11.919999999999922,-0.012,-0.101,0.988,0.0,-0.046,-0.214,1.012,0.007,4,2,4,-6
11.959999999999921,-0.014,-0.095,0.986,0.0,-0.051,-0.204,1.01,0.0,3,2,-1,-6
11.99999999999992,-0.015,-0.09,0.985,0.0,-0.055,-0.197,1.007,0.0,3,2,-1,-5
12.03999999999992,-0.017,-0.084,0.983,0.0,-0.059,-0.19,1.005,0.0,3,2,-1,-5
12.079999999999918,-0.019,-0.076,0.981,0.0,-0.062,-0.182,1.003,-0.0,2,3,1,-5
12.119999999999918,-0.02,-0.07,0.98,0.0,-0.065,-0.173,1.0,0.007,3,3,-1,-5
12.159999999999917,-0.022,-0.062,0.978,0.0,-0.069,-0.165,0.998,-0.0,3,1,1,-4
12.199999999999916,-0.023,-0.057,0.977,0.0,-0.072,-0.157,0.996,-0.0,3,2,-1,-4
12.239999999999915,-0.024,-0.049,0.976,0.0,-0.075,-0.148,0.993,0.007,4,2,-1,-4
12.279999999999914,-0.025,-0.041,0.975,0.0,-0.078,-0.139,0.992,-0.001,3,1,3,-3
12.319999999999913,-0.026,-0.035,0.974,0.0,-0.081,-0.129,0.99,0.0,4,-1,1,-3
12.359999999999912,-0.027,-0.027,0.973,0.0,-0.083,-0.121,0.988,0.001,3,2,-3,-4
12.399999999999912,-0.027,-0.019,0.973,0.0,-0.085,-0.11,0.986,-0.001,3,1,-1,-3
12.43999999999991,-0.028,-0.013,0.972,0.0,-0.087,-0.102,0.985,0.002,3,1,2,-2
12.47999999999991,-0.028,-0.005,0.972,0.0,-0.089,-0.094,0.983,0.008,3,2,1,-2
12.519999999999909,-0.028,0.001,0.972,0.0,-0.091,-0.083,0.982,0.005,3,1,3,-2
12.559999999999908,-0.028,0.007,0.972,0.0,-0.092,-0.075,0.98,0.002,4,1,3,-1
12.599999999999907,-0.028,0.013,0.972,0.0,-0.094,-0.067,0.979,0.005,3,3,-1,-1
12.639999999999906,-0.028,0.021,0.972,0.0,-0.095,-0.056,0.978,0.005,3,1,-4,-1
12.679999999999906,-0.028,0.027,0.972,0.0,-0.096,-0.049,0.977,0.006,4,2,-3,-1
12.719999999999905,-0.027,0.033,0.973,0.0,-0.096,-0.041,0.976,0.007,3,3,-4,1
12.759999999999904,-0.027,0.039,0.973,0.0,-0.097,-0.033,0.974,0.014,3,2,-1,1
12.799999999999903,-0.026,0.047,0.974,0.0,-0.097,-0.025,0.974,0.008,3,2,-4,1
12.839999999999902,-0.025,0.055,0.975,0.0,-0.097,-0.018,0.974,0.007,4,1,-4,1
12.879999999999901,-0.024,0.061,0.976,0.0,-0.097,-0.01,0.973,0.003,4,2,-1,1
12.9199999999999,-0.022,0.069,0.978,0.0,-0.097,-0.003,0.973,0.002,4,2,2,2
12.9599999999999,-0.021,0.077,0.979,0.0,-0.097,0.007,0.974,0.005,4,1,-1,2
12.999999999999899,-0.019,0.082,0.981,0.0,-0.096,0.014,0.974,0.005,4,1,-3,2
13.039999999999898,-0.017,0.09,0.983,0.0,-0.096,0.022,0.974,0.004,4,1,-1,2
13.079999999999897,-0.016,0.096,0.984,0.0,-0.095,0.029,0.975,0.0,4,1,1,3
13.119999999999896,-0.014,0.102,0.986,0.0,-0.094,0.037,0.975,0.003,4,1,-1,3
13.159999999999895,-0.012,0.109,0.988,0.0,-0.093,0.045,0.976,0.003,4,1,1,3
13.199999999999894,-0.01,0.115,0.99,0.0,-0.092,0.052,0.977,-0.002,4,1,1,3
13.239999999999894,-0.008,0.121,0.992,0.0,-0.09,0.062,0.978,0.001,3,1,-1,3
13.279999999999893,-0.005,0.128,0.995,0.0,-0.089,0.07,0.98,0.002,3,1,-2,4
13.319999999999892,-0.003,0.134,0.997,0.0,-0.086,0.077,0.981,0.001,3,1,2,3
13.359999999999891,-0.001,0.139,0.999,0.0,-0.084,0.084,0.982,0.008,3,1,1,4
13.39999999999989,0.002,0.147,1.002,0.0,-0.082,0.092,0.984,-0.0,3,1,3,4
13.43999999999989,0.006,0.154,1.006,0.0,-0.079,0.1,0.986,-0.001,4,1,1,5
13.479999999999889,0.008,0.159,1.008,0.0,-0.076,0.108,0.988,-0.002,4,1,-2,5
13.519999999999888,0.011,0.165,1.011,0.0,-0.073,0.115,0.991,-0.001,4,-1,-1,5
13.559999999999887,0.015,0.172,1.015,0.0,-0.07,0.123,0.993,-0.002,4,1,-1,5
13.599999999999886,0.018,0.177,1.018,0.0,-0.066,0.131,0.995,-0.0,3,-1,1,5
13.639999999999885,0.022,0.184,1.022,0.0,-0.061,0.14,0.998,0.009,3,-1,-8,6
13.679999999999884,0.026,0.191,1.026,0.0,-0.058,0.148,1.001,0.001,4,-1,4,6
13.719999999999883,0.031,0.197,1.031,0.0,-0.053,0.158,1.005,0.005,4,-1,-7,6
13.759999999999883,0.034,0.202,1.034,0.0,-0.049,0.166,1.008,0.001,2,-1,-6,6
13.799999999999882,0.039,0.209,1.039,0.0,-0.044,0.176,1.012,0.005,5,-1,-8,6
13.83999999999988,0.042,0.214,1.042,0.0,-0.039,0.183,1.014,0.011,2,-1,-6,6
13.87999999999988,0.045,0.217,1.045,0.0,-0.035,0.191,1.018,0.004,3,-1,-1,6
13.91999999999988,0.05,0.223,1.05,0.0,-0.03,0.199,1.021,0.003,3,-1,5,6
13.959999999999878,0.053,0.228,1.053,0.0,-0.024,0.209,1.025,0.003,4,-1,-1,7
13.999999999999877,0.059,0.234,1.059,0.0,-0.02,0.216,1.028,0.003,3,-1,-1,8
14.039999999999877,0.064,0.24,1.064,0.0,-0.014,0.224,1.031,0.003,3,-1,-7,9
14.079999999999876,0.07,0.246,1.07,0.0,-0.009,0.231,1.035,0.007,4,-1,2,8
14.119999999999875,0.074,0.25,1.074,0.0,-0.002,0.24,1.039,0.007,4,-1,4,8
14.159999999999874,0.078,0.254,1.078,0.0,0.001,0.245,1.043,0.003,3,-1,-1,8
14.199999999999873,0.084,0.259,1.084,0.0,0.015,0.263,1.053,0.002,5,-1,-2,7
14.239999999999872,0.088,0.264,1.088,0.0,0.021,0.27,1.056,0.002,1,-6,-1,5
14.279999999999871,0.093,0.267,1.093,0.0,0.027,0.276,1.06,0.007,2,-1,-4,7
14.31999999999987,0.099,0.273,1.099,0.0,0.032,0.283,1.064,0.002,3,-2,4,7
14.35999999999987,0.104,0.276,1.104,0.0,0.038,0.29,1.067,0.002,3,-3,-1,9
14.399999999999869,0.107,0.279,1.107,0.0,0.044,0.297,1.071,0.002,3,-2,-1,10
14.439999999999868,0.113,0.283,1.113,0.0,0.05,0.303,1.074,0.002,3,-3,-1,10
14.479999999999867,0.118,0.287,1.118,0.0,0.055,0.31,1.078,0.001,3,-2,-1,9
14.519999999999866,0.125,0.291,1.125,0.0,0.063,0.317,1.084,0.002,4,-2,-1,11
14.559999999999865,0.13,0.295,1.13,0.0,0.069,0.324,1.089,0.002,3,-3,-1,9
14.599999999999865,0.138,0.3,1.138,0.0,0.078,0.333,1.096,0.001,3,-3,1,10
14.639999999999864,0.142,0.302,1.142,0.0,0.084,0.339,1.101,0.002,3,-3,1,9
14.679999999999863,0.147,0.305,1.147,0.0,0.09,0.344,1.106,0.003,3,-3,-1,9
14.719999999999862,0.154,0.309,1.154,0.0,0.097,0.35,1.11,0.01,4,-3,-4,10
14.759999999999861,0.159,0.311,1.159,0.0,0.104,0.357,1.116,0.003,3,-4,-1,11
14.79999999999986,0.165,0.314,1.165,0.0,0.11,0.362,1.121,0.003,4,-3,-2,10
14.83999999999986,0.172,0.317,1.172,0.0,0.116,0.367,1.126,0.004,4,-3,-1,11
14.879999999999859,0.179,0.321,1.179,0.0,0.122,0.372,1.131,0.005,4,-3,-2,12
14.919999999999858,0.185,0.323,1.185,0.0,0.129,0.377,1.136,0.011,4,-3,-2,12
14.959999999999857,0.192,0.326,1.192,0.0,0.136,0.383,1.143,0.007,3,-3,-6,12
14.999999999999856,0.198,0.328,1.198,0.0,0.142,0.388,1.148,0.007,4,-4,1,12
15.039999999999855,0.206,0.331,1.206,0.0,0.148,0.392,1.154,0.006,3,-4,-1,12
15.079999999999854,0.211,0.332,1.211,0.0,0.154,0.396,1.16,0.006,4,-3,-1,12
15.119999999999854,0.219,0.335,1.219,0.0,0.16,0.4,1.165,0.006,5,-4,-2,13
15.159999999999853,0.225,0.336,1.225,0.0,0.166,0.404,1.171,0.007,5,-4,-1,14
15.199999999999852,0.23,0.338,1.23,0.0,0.173,0.409,1.179,0.007,4,-4,-5,12
15.239999999999851,0.236,0.339,1.236,0.0,0.179,0.413,1.185,0.011,4,-4,1,10
15.27999999999985,0.24,0.34,1.24,0.0,0.185,0.417,1.192,0.01,4,-5,-6,10
15.31999999999985,0.246,0.341,1.246,0.0,0.192,0.421,1.199,0.006,3,-4,-5,10
15.359999999999848,0.252,0.343,1.252,0.0,0.198,0.425,1.205,0.005,5,-5,2,11
15.399999999999848,0.258,0.343,1.258,0.0,0.203,0.428,1.21,0.006,4,-4,-2,11
15.439999999999847,0.266,0.344,1.266,0.0,0.209,0.431,1.215,0.007,4,-5,-2,11
15.479999999999846,0.272,0.345,1.272,0.0,0.215,0.434,1.221,0.007,4,-5,-2,13
15.519999999999845,0.28,0.346,1.28,0.0,0.221,0.437,1.226,0.006,4,-4,-1,12
15.559999999999844,0.288,0.347,1.288,0.0,0.227,0.439,1.232,0.012,3,-4,-1,14
